       8       7      21.8044      26      30
26,5.50,5.60,5.70,5.80,5.90,6.00,6.10,6.20,6.30,6.40,6.50,6.60,6.70,6.80,6.90,7.00,7.10,7.20,7.30,7.40,7.50,7.60,7.70,7.80,7.90,8.00
7.0,9.3077775e-22,6.0592317e-20,1.6229094e-18,2.1397833e-17,1.6024563e-16,7.6407271e-16,2.5426027e-15,6.3575653e-15,1.2633124e-14,2.0830825e-14,2.9508985e-14,3.6944526e-14,4.1868601e-14,4.3885160e-14,4.3311859e-14,4.0836967e-14,3.7214070e-14,3.3084292e-14,2.8916914e-14,2.5002919e-14,2.1488306e-14,1.8421196e-14,1.5791332e-14,1.3558578e-14,1.1672562e-14,1.0081977e-14
7.2,7.2366675e-22,4.7396292e-20,1.2773301e-18,1.6942756e-17,1.2761592e-16,6.1194150e-16,2.0481271e-15,5.1526027e-15,1.0306430e-14,1.7114478e-14,2.4426213e-14,3.0821565e-14,3.5215442e-14,3.7228222e-14,3.7074400e-14,3.5290114e-14,3.2482402e-14,2.9178359e-14,2.5771858e-14,2.2515477e-14,1.9544725e-14,1.6913871e-14,1.4626786e-14,1.2659840e-14,1.0978303e-14,9.5443470e-15
7.4,7.2387837e-22,4.7409738e-20,1.2776810e-18,1.6947261e-17,1.2764877e-16,6.1209400e-16,2.0486206e-15,5.1538003e-15,1.0308733e-14,1.7118142e-14,2.4431205e-14,3.0827556e-14,3.5221929e-14,3.7234690e-14,3.7080441e-14,3.5295468e-14,3.2486956e-14,2.9182108e-14,2.5774869e-14,2.2517852e-14,1.9546577e-14,1.6915304e-14,1.4627890e-14,1.2660691e-14,1.0978959e-14,9.5448545e-15
7.6,7.2421368e-22,4.7431044e-20,1.2782370e-18,1.6954400e-17,1.2770083e-16,6.1233566e-16,2.0494027e-15,5.1556981e-15,1.0312383e-14,1.7123948e-14,2.4439116e-14,3.0837050e-14,3.5232208e-14,3.7244940e-14,3.7090013e-14,3.5303954e-14,3.2494173e-14,2.9188049e-14,2.5779640e-14,2.2521617e-14,1.9549511e-14,1.6917575e-14,1.4629642e-14,1.2662040e-14,1.0979999e-14,9.5456588e-15
7.8,7.2474492e-22,4.7464799e-20,1.2791178e-18,1.6965709e-17,1.2778331e-16,6.1271854e-16,2.0506418e-15,5.1587051e-15,1.0318165e-14,1.7133149e-14,2.4451651e-14,3.0852095e-14,3.5248497e-14,3.7261182e-14,3.7105182e-14,3.5317401e-14,3.2505610e-14,2.9197464e-14,2.5787201e-14,2.2527582e-14,1.9554162e-14,1.6921174e-14,1.4632417e-14,1.2664177e-14,1.0981648e-14,9.5469334e-15
8.0,7.2558636e-22,4.7518266e-20,1.2805131e-18,1.6983625e-17,1.2791397e-16,6.1332507e-16,2.0526048e-15,5.1634688e-15,1.0327327e-14,1.7147724e-14,2.4471510e-14,3.0875931e-14,3.5274305e-14,3.7286917e-14,3.7129216e-14,3.5338708e-14,3.2523733e-14,2.9212383e-14,2.5799183e-14,2.2537035e-14,1.9561531e-14,1.6926877e-14,1.4636814e-14,1.2667565e-14,1.0984260e-14,9.5489534e-15
8.2,7.2691867e-22,4.7602927e-20,1.2827225e-18,1.7011994e-17,1.2812088e-16,6.1428562e-16,2.0557137e-15,5.1710136e-15,1.0341837e-14,1.7170812e-14,2.4502968e-14,3.0913689e-14,3.5315188e-14,3.7327685e-14,3.7167292e-14,3.5372465e-14,3.2552445e-14,2.9236019e-14,2.5818166e-14,2.2552013e-14,1.9573208e-14,1.6935914e-14,1.4643782e-14,1.2672933e-14,1.0988400e-14,9.5521543e-15
8.4,7.2902703e-22,4.7736907e-20,1.2862192e-18,1.7056897e-17,1.2844839e-16,6.1580617e-16,2.0606355e-15,5.1829586e-15,1.0364812e-14,1.7207368e-14,2.4552782e-14,3.0973482e-14,3.5379935e-14,3.7392254e-14,3.7227600e-14,3.5425934e-14,3.2597925e-14,2.9273461e-14,2.5848238e-14,2.2575741e-14,1.9591707e-14,1.6950231e-14,1.4654823e-14,1.2681438e-14,1.0994960e-14,9.5572261e-15
8.6,7.3236052e-22,4.7948755e-20,1.2917486e-18,1.7127910e-17,1.2896641e-16,6.1821146e-16,2.0684218e-15,5.2018582e-15,1.0401166e-14,1.7265221e-14,2.4631621e-14,3.1068126e-14,3.5482429e-14,3.7494474e-14,3.7323083e-14,3.5510594e-14,3.2669943e-14,2.9332755e-14,2.5895864e-14,2.2613322e-14,1.9621008e-14,1.6972910e-14,1.4672311e-14,1.2694911e-14,1.1005351e-14,9.5652612e-15
8.8,7.3762365e-22,4.8283273e-20,1.3004812e-18,1.7240079e-17,1.2978479e-16,6.2201209e-16,2.0807273e-15,5.2317320e-15,1.0458639e-14,1.7356696e-14,2.4756300e-14,3.1217820e-14,3.5644561e-14,3.7656196e-14,3.7474165e-14,3.5644571e-14,3.2783925e-14,2.9426610e-14,2.5971257e-14,2.2672818e-14,1.9667400e-14,1.7008819e-14,1.4700005e-14,1.2716249e-14,1.1021808e-14,9.5779878e-15
9.0,7.4591506e-22,4.8810360e-20,1.3142439e-18,1.7416907e-17,1.3107528e-16,6.2800695e-16,2.1001426e-15,5.2788788e-15,1.0549368e-14,1.7501136e-14,2.4953216e-14,3.1454301e-14,3.5900750e-14,3.7911792e-14,3.7712995e-14,3.5856401e-14,3.2964175e-14,2.9575057e-14,2.6090524e-14,2.2766953e-14,1.9740811e-14,1.7065651e-14,1.4743839e-14,1.2750026e-14,1.1047863e-14,9.5981379e-15
9.2,7.5893171e-22,4.9638066e-20,1.3358641e-18,1.7694805e-17,1.3310427e-16,6.3743665e-16,2.1306956e-15,5.3531033e-15,1.0692262e-14,1.7728715e-14,2.5263597e-14,3.1827183e-14,3.6304853e-14,3.8315098e-14,3.8089969e-14,3.6190862e-14,3.3248858e-14,2.9809574e-14,2.6278991e-14,2.2915741e-14,1.9856870e-14,1.7155517e-14,1.4813167e-14,1.2803456e-14,1.1089085e-14,9.6300229e-15
9.4,7.7925516e-22,5.0930970e-20,1.3696548e-18,1.8129422e-17,1.3627970e-16,6.5220475e-16,2.1785784e-15,5.4695062e-15,1.0916502e-14,1.8086073e-14,2.5751269e-14,3.2413398e-14,3.6940509e-14,3.8949845e-14,3.8683579e-14,3.6717785e-14,3.3697567e-14,3.0179373e-14,2.6576296e-14,2.3150544e-14,2.0040088e-14,1.7297431e-14,1.4922681e-14,1.2887882e-14,1.1154238e-14,9.6804299e-15
9.6,8.1071787e-22,5.2933889e-20,1.4220488e-18,1.8804001e-17,1.4121366e-16,6.7517637e-16,2.2531398e-15,5.6509539e-15,1.1266399e-14,1.8644228e-14,2.6513684e-14,3.3330714e-14,3.7936070e-14,3.9944824e-14,3.9614830e-14,3.7545055e-14,3.4402550e-14,3.0760777e-14,2.7044025e-14,2.3520162e-14,2.0328665e-14,1.7521070e-14,1.5095344e-14,1.3021051e-14,1.1257047e-14,9.7600018e-15
9.8,8.5878866e-22,5.5997314e-20,1.5022945e-18,1.9838787e-17,1.4879479e-16,7.1053235e-16,2.3680894e-15,5.9311406e-15,1.1807549e-14,1.9508783e-14,2.7696368e-14,3.4755718e-14,3.9484754e-14,4.1494655e-14,4.1067232e-14,3.8836838e-14,3.5504637e-14,3.1670648e-14,2.7776735e-14,2.4099726e-14,2.0781553e-14,1.7872333e-14,1.5366747e-14,1.3230520e-14,1.1418869e-14,9.8853225e-15
