       8       7      21.8071      26      30
26,5.50,5.60,5.70,5.80,5.90,6.00,6.10,6.20,6.30,6.40,6.50,6.60,6.70,6.80,6.90,7.00,7.10,7.20,7.30,7.40,7.50,7.60,7.70,7.80,7.90,8.00
7.0,1.2255061e-19,7.9719207e-18,2.1333354e-16,2.8102483e-15,2.1026603e-14,1.0015556e-13,3.3276652e-13,8.2968331e-13,1.6430032e-12,2.7016740e-12,3.8218935e-12,4.7844857e-12,5.4211577e-12,5.6605055e-12,5.5255223e-12,5.1014958e-12,4.4970914e-12,3.8148835e-12,3.1356569e-12,2.5122515e-12,1.9718200e-12,1.5225462e-12,1.1606171e-12,8.7589990e-13,6.5605152e-13,4.8875790e-13
7.2,9.5229446e-20,6.2332357e-18,1.6785729e-16,2.2246659e-15,1.6741604e-14,8.0187418e-14,2.6786235e-13,6.7148137e-13,1.3375753e-12,2.2142678e-12,3.1562923e-12,3.9842131e-12,4.5534572e-12,4.7942456e-12,4.7156312e-12,4.3827843e-12,3.8852021e-12,3.3106812e-12,2.7303316e-12,2.1921427e-12,1.7220201e-12,1.3290268e-12,1.0112388e-12,7.6069749e-13,5.6710549e-13,4.1990366e-13
7.4,9.5257362e-20,6.2350074e-18,1.6790347e-16,2.2252581e-15,1.6745919e-14,8.0207435e-14,2.6792714e-13,6.7163861e-13,1.3378776e-12,2.2147484e-12,3.1569460e-12,3.9849962e-12,4.5543032e-12,4.7950872e-12,4.7164155e-12,4.3834781e-12,3.8857911e-12,3.3111651e-12,2.7307197e-12,2.1924484e-12,1.7222581e-12,1.3292108e-12,1.0113805e-12,7.6080659e-13,5.6718958e-13,4.1996866e-13
7.6,9.5301595e-20,6.2378146e-18,1.6797663e-16,2.2261964e-15,1.6752755e-14,8.0239153e-14,2.6802979e-13,6.7188777e-13,1.3383567e-12,2.2155099e-12,3.1579819e-12,3.9862371e-12,4.5556439e-12,4.7964210e-12,4.7176584e-12,4.3845776e-12,3.8867244e-12,3.3119320e-12,2.7313346e-12,2.1929328e-12,1.7226353e-12,1.3295024e-12,1.0116051e-12,7.6097949e-13,5.6732286e-13,4.2007166e-13
7.8,9.5371673e-20,6.2422621e-18,1.6809254e-16,2.2276829e-15,1.6763587e-14,8.0289408e-14,2.6819243e-13,6.7228256e-13,1.3391158e-12,2.2167165e-12,3.1596234e-12,3.9882034e-12,4.5577682e-12,4.7985346e-12,4.7196280e-12,4.3863200e-12,3.8882034e-12,3.3131474e-12,2.7323090e-12,2.1937005e-12,1.7232330e-12,1.3299644e-12,1.0119611e-12,7.6125351e-13,5.6753406e-13,4.2023490e-13
8.0,9.5482672e-20,6.2493068e-18,1.6827615e-16,2.2300378e-15,1.6780745e-14,8.0369019e-14,2.6845010e-13,6.7290800e-13,1.3403184e-12,2.2186281e-12,3.1622241e-12,3.9913188e-12,4.5611341e-12,4.8018834e-12,4.7227487e-12,4.3890808e-12,3.8905470e-12,3.3150731e-12,2.7338531e-12,2.1949170e-12,1.7241801e-12,1.3306967e-12,1.0125252e-12,7.6168775e-13,5.6786877e-13,4.2049360e-13
8.2,9.5658424e-20,6.2604615e-18,1.6856690e-16,2.2337667e-15,1.6807916e-14,8.0495098e-14,2.6885817e-13,6.7389857e-13,1.3422232e-12,2.2216561e-12,3.1663435e-12,3.9962537e-12,4.5664661e-12,4.8071886e-12,4.7276926e-12,4.3934546e-12,3.8942599e-12,3.3181243e-12,2.7362996e-12,2.1968445e-12,1.7256809e-12,1.3318569e-12,1.0134190e-12,7.6237583e-13,5.6839914e-13,4.2090354e-13
8.4,9.5936549e-20,6.2781144e-18,1.6902704e-16,2.2396687e-15,1.6850926e-14,8.0694678e-14,2.6950419e-13,6.7546686e-13,1.3452391e-12,2.2264506e-12,3.1728667e-12,4.0040687e-12,4.5749103e-12,4.8155908e-12,4.7355231e-12,4.4003826e-12,3.9001413e-12,3.3229576e-12,2.7401752e-12,2.1998981e-12,1.7280585e-12,1.3336950e-12,1.0148351e-12,7.6346604e-13,5.6923950e-13,4.2155309e-13
8.6,9.6376286e-20,6.3060271e-18,1.6975468e-16,2.2490028e-15,1.6918953e-14,8.1010387e-14,2.7052621e-13,6.7794822e-13,1.3500114e-12,2.2340380e-12,3.1831909e-12,4.0164387e-12,4.5882775e-12,4.8288926e-12,4.7479209e-12,4.4113522e-12,3.9094545e-12,3.3306116e-12,2.7463131e-12,2.2047343e-12,1.7318244e-12,1.3366065e-12,1.0170784e-12,7.6519308e-13,5.7057079e-13,4.2258214e-13
