       8       6      22.3699      26      30
26,5.50,5.60,5.70,5.80,5.90,6.00,6.10,6.20,6.30,6.40,6.50,6.60,6.70,6.80,6.90,7.00,7.10,7.20,7.30,7.40,7.50,7.60,7.70,7.80,7.90,8.00
7.0,1.9559120e-19,1.1254490e-17,2.7289309e-16,3.3254978e-15,2.3418709e-14,1.0646289e-13,3.4111218e-13,8.2599592e-13,1.5984838e-12,2.5865784e-12,3.6269362e-12,4.5286955e-12,5.1384713e-12,5.3734375e-12,5.2282826e-12,4.7827973e-12,4.1580564e-12,3.4695303e-12,2.8039622e-12,2.2115815e-12,1.7103906e-12,1.3014685e-12,9.7712002e-13,7.2553706e-13,5.3385996e-13,3.8991253e-13
7.2,1.9559159e-19,1.1254510e-17,2.7289354e-16,3.3255028e-15,2.3418741e-14,1.0646302e-13,3.4111256e-13,8.2599677e-13,1.5984853e-12,2.5865807e-12,3.6269391e-12,4.5286989e-12,5.1384750e-12,5.3734410e-12,5.2282857e-12,4.7827998e-12,4.1580583e-12,3.4695317e-12,2.8039632e-12,2.2115822e-12,1.7103911e-12,1.3014688e-12,9.7712022e-13,7.2553719e-13,5.3386005e-13,3.8991259e-13
7.4,1.9559159e-19,1.1254510e-17,2.7289354e-16,3.3255028e-15,2.3418741e-14,1.0646302e-13,3.4111256e-13,8.2599677e-13,1.5984853e-12,2.5865807e-12,3.6269391e-12,4.5286989e-12,5.1384750e-12,5.3734410e-12,5.2282857e-12,4.7827998e-12,4.1580583e-12,3.4695317e-12,2.8039632e-12,2.2115822e-12,1.7103911e-12,1.3014688e-12,9.7712022e-13,7.2553719e-13,5.3386005e-13,3.8991259e-13
7.6,1.9559159e-19,1.1254510e-17,2.7289354e-16,3.3255028e-15,2.3418741e-14,1.0646302e-13,3.4111256e-13,8.2599676e-13,1.5984853e-12,2.5865807e-12,3.6269391e-12,4.5286989e-12,5.1384750e-12,5.3734410e-12,5.2282857e-12,4.7827998e-12,4.1580583e-12,3.4695317e-12,2.8039632e-12,2.2115822e-12,1.7103911e-12,1.3014688e-12,9.7712022e-13,7.2553719e-13,5.3386005e-13,3.8991259e-13
7.8,1.9559159e-19,1.1254510e-17,2.7289354e-16,3.3255028e-15,2.3418741e-14,1.0646302e-13,3.4111256e-13,8.2599676e-13,1.5984853e-12,2.5865807e-12,3.6269391e-12,4.5286989e-12,5.1384749e-12,5.3734410e-12,5.2282857e-12,4.7827998e-12,4.1580583e-12,3.4695317e-12,2.8039632e-12,2.2115822e-12,1.7103911e-12,1.3014688e-12,9.7712022e-13,7.2553719e-13,5.3386005e-13,3.8991259e-13
8.0,1.9559159e-19,1.1254510e-17,2.7289354e-16,3.3255027e-15,2.3418741e-14,1.0646302e-13,3.4111256e-13,8.2599676e-13,1.5984853e-12,2.5865807e-12,3.6269391e-12,4.5286989e-12,5.1384749e-12,5.3734410e-12,5.2282857e-12,4.7827998e-12,4.1580583e-12,3.4695317e-12,2.8039632e-12,2.2115822e-12,1.7103911e-12,1.3014688e-12,9.7712022e-13,7.2553719e-13,5.3386005e-13,3.8991259e-13
8.2,1.9559158e-19,1.1254510e-17,2.7289353e-16,3.3255027e-15,2.3418741e-14,1.0646302e-13,3.4111256e-13,8.2599675e-13,1.5984853e-12,2.5865807e-12,3.6269391e-12,4.5286989e-12,5.1384749e-12,5.3734409e-12,5.2282856e-12,4.7827997e-12,4.1580583e-12,3.4695317e-12,2.8039632e-12,2.2115822e-12,1.7103911e-12,1.3014688e-12,9.7712022e-13,7.2553718e-13,5.3386005e-13,3.8991259e-13
8.4,1.9559158e-19,1.1254510e-17,2.7289353e-16,3.3255027e-15,2.3418740e-14,1.0646302e-13,3.4111255e-13,8.2599675e-13,1.5984853e-12,2.5865806e-12,3.6269391e-12,4.5286989e-12,5.1384749e-12,5.3734409e-12,5.2282856e-12,4.7827997e-12,4.1580583e-12,3.4695316e-12,2.8039632e-12,2.2115822e-12,1.7103911e-12,1.3014688e-12,9.7712022e-13,7.2553718e-13,5.3386005e-13,3.8991259e-13
8.6,1.9559157e-19,1.1254509e-17,2.7289352e-16,3.3255026e-15,2.3418740e-14,1.0646302e-13,3.4111255e-13,8.2599673e-13,1.5984852e-12,2.5865806e-12,3.6269390e-12,4.5286988e-12,5.1384748e-12,5.3734409e-12,5.2282856e-12,4.7827997e-12,4.1580583e-12,3.4695316e-12,2.8039632e-12,2.2115822e-12,1.7103911e-12,1.3014688e-12,9.7712021e-13,7.2553718e-13,5.3386004e-13,3.8991259e-13
8.8,1.9559157e-19,1.1254509e-17,2.7289351e-16,3.3255025e-15,2.3418739e-14,1.0646301e-13,3.4111254e-13,8.2599671e-13,1.5984852e-12,2.5865806e-12,3.6269390e-12,4.5286987e-12,5.1384747e-12,5.3734408e-12,5.2282855e-12,4.7827996e-12,4.1580582e-12,3.4695316e-12,2.8039631e-12,2.2115822e-12,1.7103910e-12,1.3014687e-12,9.7712021e-13,7.2553718e-13,5.3386004e-13,3.8991258e-13
9.0,1.9559155e-19,1.1254508e-17,2.7289350e-16,3.3255023e-15,2.3418738e-14,1.0646301e-13,3.4111252e-13,8.2599668e-13,1.5984851e-12,2.5865805e-12,3.6269388e-12,4.5286986e-12,5.1384746e-12,5.3734406e-12,5.2282854e-12,4.7827995e-12,4.1580581e-12,3.4695315e-12,2.8039631e-12,2.2115821e-12,1.7103910e-12,1.3014687e-12,9.7712020e-13,7.2553717e-13,5.3386004e-13,3.8991258e-13
